id,missing_count,hallucinated_count,contradictions_count,ref_precision,ref_recall,ref_f1,bleu,rouge_l_f
ex_004182,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004183,2,1,0,1.0,0.5,0.6666666666666666,0.3448568054559386,0.6510416666666666
ex_004184,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004185,1,0,0,0.0,0.0,0.0,0.7488711596069966,0.8774928774928775
ex_004186,0,0,0,0.0,0.0,0.0,0.991928758530619,0.9967948717948718
ex_004187,2,0,0,1.0,0.14285714285714285,0.25,0.11080315836233387,0.47619047619047616
ex_004188,0,0,0,0.0,0.0,0.0,0.6352996277932664,0.8151093439363817
ex_004189,1,3,1,1.0,0.8571428571428571,0.923076923076923,0.9016319352042744,0.9598540145985401
ex_004190,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004191,1,3,0,0.4,0.5,0.4444444444444445,0.5032035313665919,0.7435897435897436
ex_004192,0,0,0,1.0,1.0,1.0,0.7750892693038504,0.8870056497175142
ex_004193,0,2,0,1.0,1.0,1.0,0.9143137964245119,0.9659090909090909
ex_004194,1,4,0,0.6,0.5,0.5454545454545454,0.9020084290501892,0.9611307420494699
ex_004195,3,0,0,0.0,0.0,0.0,0.9269568724100207,0.9712918660287081
ex_004196,3,3,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9030357885090143,0.9615384615384616
ex_004197,1,0,0,0.0,0.0,0.0,0.6590385252901128,0.828054298642534
ex_004198,0,6,1,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.9032895222812952,0.9576923076923077
ex_004199,0,0,0,0.0,0.0,0.0,0.9910949896822128,0.9964664310954063
ex_004200,0,0,0,1.0,1.0,1.0,0.9867540076865134,0.9947643979057592
ex_004201,0,0,0,0.0,0.0,0.0,0.7659283383646487,0.8823529411764706
ex_004202,0,0,0,0.0,0.0,0.0,0.5684252298897201,0.7797619047619048
ex_004203,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004204,0,0,0,0.0,0.0,0.0,0.9396096604422864,0.9761904761904762
ex_004205,1,0,0,0.0,0.0,0.0,1.0,1.0
ex_004206,0,2,0,1.0,1.0,1.0,1.0,1.0
ex_004207,0,0,0,1.0,1.0,1.0,0.95041932439094,0.9791666666666666
ex_004208,0,2,2,1.0,0.75,0.8571428571428571,0.9689397911963198,0.9876923076923076
ex_004209,1,2,0,0.5,0.5,0.5,0.9509639626288993,0.9802371541501976
ex_004210,1,1,0,1.0,1.0,1.0,0.5667219065535001,0.7786666666666666
ex_004211,0,0,0,0.0,0.0,0.0,0.9868929108287489,0.9948186528497409
ex_004212,0,0,0,0.0,0.0,0.0,0.9568290356301646,0.9815668202764977
ex_004213,2,2,0,0.5,0.5,0.5,0.9262145450757077,0.9705882352941176
ex_004214,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004215,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004216,4,0,0,0.0,0.0,0.0,0.5559414254112421,0.7713625866050808
ex_004217,1,0,0,1.0,0.3333333333333333,0.5,0.6368523804443582,0.8217054263565892
ex_004218,0,0,0,1.0,1.0,1.0,0.9777259261726056,0.9911894273127754
ex_004219,2,2,0,1.0,1.0,1.0,0.924760668785069,0.9703703703703703
ex_004220,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004221,0,0,0,1.0,1.0,1.0,0.9868238253530391,0.9947916666666666
ex_004222,0,0,0,1.0,1.0,1.0,0.6007997195252451,0.7945205479452054
ex_004223,1,0,0,0.0,0.0,0.0,1.0,1.0
ex_004224,0,1,2,1.0,1.0,1.0,0.9763648377435812,0.98828125
ex_004225,0,0,0,0.0,0.0,0.0,0.8912788870446348,0.9477611940298507
ex_004226,0,0,0,0.0,0.0,0.0,0.7294202802767674,0.8674033149171271
ex_004227,0,1,0,0.0,0.0,0.0,0.7035429457195562,0.8509485094850948
ex_004228,0,0,0,0.0,0.0,0.0,0.9792080626531453,0.9917695473251029
ex_004229,0,0,0,1.0,1.0,1.0,0.9551448948754447,0.9822695035460993
ex_004230,2,1,5,1.0,1.0,1.0,0.9525044545398006,0.9808917197452229
ex_004231,1,1,0,1.0,1.0,1.0,0.9290046409421995,0.9709090909090909
ex_004232,0,0,0,0.0,0.0,0.0,0.610431165025243,0.8020565552699229
ex_004233,0,0,0,1.0,0.6666666666666666,0.8,0.7589176018322887,0.8787878787878788
ex_004234,0,0,0,1.0,1.0,1.0,0.7889217920916903,0.8986301369863013
ex_004235,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004236,0,0,0,0.0,0.0,0.0,0.578179960914933,0.7851239669421488
ex_004237,1,1,0,0.5,0.5,0.5,0.9336783413726618,0.9680851063829787
ex_004238,0,0,0,0.0,0.0,0.0,0.7510936677549498,0.8778280542986425
ex_004239,0,0,0,0.0,0.0,0.0,0.8572351757403522,0.9307568438003221
ex_004240,0,0,0,1.0,1.0,1.0,0.9193720901966255,0.9678714859437751
ex_004241,0,0,0,0.0,0.0,0.0,0.8114994856491077,0.9116607773851589
ex_004242,0,1,0,1.0,1.0,1.0,0.9901084043896075,0.996078431372549
ex_004243,0,1,0,1.0,1.0,1.0,0.9889740890659162,0.9956331877729258
ex_004244,0,1,0,0.75,1.0,0.8571428571428571,0.5918192184631583,0.7941176470588236
ex_004245,0,0,0,0.0,0.0,0.0,0.9541576048665485,0.9818840579710145
ex_004246,0,0,0,0.0,0.0,0.0,0.7294460794477342,0.8655256723716381
ex_004247,0,0,3,1.0,1.0,1.0,0.9778247235120707,0.9912280701754386
ex_004248,0,0,0,0.0,0.0,0.0,0.5328347908378106,0.7643312101910829
ex_004249,0,0,0,0.0,0.0,0.0,0.9880803503791113,0.9952830188679245
ex_004250,0,0,0,1.0,1.0,1.0,0.4608628465645031,0.7236467236467236
ex_004251,0,0,0,0.0,0.0,0.0,0.983999129565984,0.9936507936507937
ex_004252,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004253,0,0,0,0.0,0.0,0.0,0.668797102706053,0.8385650224215245
ex_004254,1,0,0,0.0,0.0,0.0,0.976130745257551,0.9905660377358491
ex_004255,0,0,0,1.0,1.0,1.0,0.9579724180836862,0.983402489626556
ex_004256,0,0,0,1.0,1.0,1.0,0.9186317760966959,0.9680365296803652
ex_004257,0,0,0,0.0,0.0,0.0,0.9525923691194601,0.9812734082397003
ex_004258,0,0,0,0.0,0.0,0.0,0.9150710535564293,0.9628099173553719
ex_004259,0,0,0,0.0,0.0,0.0,0.7757158936796531,0.8918032786885245
ex_004260,3,0,0,1.0,0.6666666666666666,0.8,0.6080690914717521,0.8023255813953489
ex_004261,0,1,0,0.0,0.0,0.0,0.9532217930576542,0.9794871794871794
ex_004262,0,0,0,0.0,0.0,0.0,0.3659704734333099,0.668769716088328
ex_004263,0,0,0,1.0,1.0,1.0,0.49711308399433635,0.7432150313152402
ex_004264,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004265,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004266,1,2,0,0.5,1.0,0.6666666666666666,0.9208886904201791,0.9688715953307393
ex_004267,0,0,0,0.0,0.0,0.0,0.7250152968417916,0.862190812720848
ex_004268,0,0,0,1.0,1.0,1.0,0.9901473891797299,0.99609375
ex_004269,1,0,0,0.0,0.0,0.0,0.951408111293292,0.98
ex_004270,0,0,0,0.0,0.0,0.0,0.7325077558653019,0.8698060941828254
ex_004271,0,0,0,1.0,0.6666666666666666,0.8,0.5557882778338792,0.7770270270270271
ex_004272,0,0,0,0.0,0.0,0.0,0.818247222003628,0.9118279569892473
ex_004273,0,0,0,1.0,1.0,1.0,0.9907318314806254,0.9963235294117647
ex_004274,0,0,0,0.0,0.0,0.0,0.7776545255080509,0.8915094339622642
ex_004275,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004276,4,0,0,0.0,0.0,0.0,0.7270374284282121,0.8712871287128713
ex_004277,0,0,0,0.0,0.0,0.0,0.9783995776439258,0.9914529914529915
ex_004278,0,1,0,1.0,1.0,1.0,0.9901860678699627,0.9961089494163424
ex_004279,0,0,0,0.0,0.0,0.0,0.9779226481907218,0.9912663755458515
ex_004280,1,1,0,0.5,0.5,0.5,0.9887254519239596,0.9955357142857143
ex_004281,0,0,0,0.0,0.0,0.0,0.9746834518893457,0.9896193771626297
ex_004282,0,1,4,0.875,1.0,0.9333333333333333,0.9406580030548297,0.9748953974895398
ex_004283,0,1,0,1.0,1.0,1.0,0.868848824927927,0.9469026548672567
ex_004284,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004285,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004286,0,0,0,0.0,0.0,0.0,0.854858769339233,0.9389067524115756
ex_004287,0,0,0,0.0,0.0,0.0,0.9683825510544686,0.9875
ex_004288,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004289,0,2,0,0.8,1.0,0.888888888888889,0.7546302665915685,0.8860103626943004
ex_004290,0,0,0,0.0,0.0,0.0,0.9696746777619568,0.985
ex_004291,0,0,0,1.0,1.0,1.0,0.9902244440514935,0.9961240310077519
ex_004292,0,0,0,1.0,1.0,1.0,0.5433475187860144,0.7688888888888888
ex_004293,0,0,0,0.0,0.0,0.0,0.4476523654537422,0.7133333333333333
ex_004294,4,1,3,0.75,0.75,0.75,0.9339589673534768,0.9739413680781759
ex_004295,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004296,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004297,1,1,0,1.0,0.6666666666666666,0.8,0.9213336100352356,0.9671532846715328
ex_004298,0,0,0,1.0,1.0,1.0,0.974560945153371,0.9873949579831933
ex_004299,0,0,0,1.0,1.0,1.0,0.9598299639850956,0.9841269841269841
ex_004300,3,0,0,0.0,0.0,0.0,0.8530193440853372,0.9284403669724771
ex_004301,1,2,0,1.0,1.0,1.0,0.7254072302761773,0.8648648648648649
ex_004302,2,1,0,0.8,0.8,0.8000000000000002,0.9189615816722073,0.967741935483871
ex_004303,0,0,0,0.0,0.0,0.0,0.990662596497535,0.9962962962962963
ex_004304,0,0,0,1.0,1.0,1.0,0.9222378461175954,0.9680365296803652
ex_004305,0,0,0,1.0,1.0,1.0,0.7656551174773353,0.8855721393034826
ex_004306,0,0,0,0.0,0.0,0.0,0.560648190527623,0.7786259541984732
ex_004307,0,0,0,0.0,0.0,0.0,0.6490808633369869,0.8225806451612904
ex_004308,2,2,0,1.0,0.5,0.6666666666666666,0.4871952456779773,0.7350427350427351
ex_004309,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004310,0,0,0,1.0,1.0,1.0,0.7249778804716561,0.8648648648648648
ex_004311,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004312,0,0,0,0.0,0.0,0.0,0.7541375668026932,0.8839103869653768
ex_004313,0,1,0,0.5,0.5,0.5,0.8060316423078158,0.9087221095334687
ex_004314,0,0,0,0.0,0.0,0.0,0.9598299639850956,0.9841269841269841
ex_004315,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004316,0,0,0,0.0,0.0,0.0,0.9406519356556406,0.9761904761904762
ex_004317,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004318,0,0,0,0.0,0.0,0.0,0.7726717680545447,0.8909657320872275
ex_004319,1,0,0,1.0,0.6666666666666666,0.8,0.9727477073083765,0.989247311827957
ex_004320,0,0,0,0.0,0.0,0.0,0.9241552453918032,0.9693486590038314
ex_004321,0,0,0,1.0,1.0,1.0,0.7613421657925925,0.8877551020408163
ex_004322,0,0,0,0.0,0.0,0.0,0.7661398363613083,0.8830022075055187
ex_004323,0,0,0,1.0,1.0,1.0,0.6862835813528242,0.8444444444444443
ex_004324,0,0,0,0.0,0.0,0.0,0.9877892367547221,0.9951690821256038
ex_004325,0,2,0,1.0,1.0,1.0,1.0,1.0
ex_004326,0,1,0,0.6666666666666666,1.0,0.8,0.9554646060356599,0.9823943661971831
ex_004327,5,1,0,1.0,1.0,1.0,0.9615302233074136,0.9847908745247148
ex_004328,3,0,0,1.0,1.0,1.0,0.9544914968913217,0.9820143884892086
ex_004329,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004330,0,2,4,1.0,0.9,0.9473684210526316,0.5462676845617254,0.7707317073170732
ex_004331,0,0,0,1.0,1.0,1.0,0.6111514501349987,0.8049792531120332
ex_004332,0,0,0,0.0,0.0,0.0,0.9794642728696622,0.991869918699187
ex_004333,1,0,0,1.0,0.5,0.6666666666666666,0.9898678591079547,0.9959839357429718
ex_004334,0,0,0,1.0,1.0,1.0,0.9898266261244301,0.9959677419354839
ex_004335,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004336,0,1,0,0.0,0.0,0.0,0.6339129338034097,0.8181818181818181
ex_004337,0,0,0,1.0,1.0,1.0,0.9899895766450997,0.996031746031746
ex_004338,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004339,2,1,3,1.0,0.8888888888888888,0.9411764705882353,0.6553527355604076,0.8263473053892215
ex_004340,0,1,0,1.0,1.0,1.0,0.9806560985116503,0.9923371647509579
ex_004341,0,0,0,0.0,0.0,0.0,0.9826075766529176,0.993103448275862
ex_004342,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004343,0,0,0,0.0,0.0,0.0,0.9893950545322081,0.9957983193277311
ex_004344,0,0,0,1.0,1.0,1.0,0.9149220367893106,0.9642857142857143
ex_004345,2,0,0,0.0,0.0,0.0,0.9694142337440144,0.9879032258064516
ex_004346,0,0,0,1.0,1.0,1.0,0.9397979657247719,0.975
ex_004347,0,1,0,1.0,1.0,1.0,0.9281973875031251,0.9713114754098361
ex_004348,2,1,0,1.0,0.875,0.9333333333333333,0.9283160601415803,0.9696969696969697
ex_004349,2,0,4,1.0,0.8333333333333334,0.9090909090909091,0.7787926351746319,0.8941684665226782
ex_004350,0,0,0,0.0,0.0,0.0,0.9879073721675564,0.9952153110047847
ex_004351,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004352,1,0,0,1.0,1.0,1.0,0.9400425821446857,0.9748743718592965
ex_004353,1,0,0,1.0,0.75,0.8571428571428571,0.009862184146290741,0.302158273381295
ex_004354,0,0,0,0.0,0.0,0.0,0.6941415580919374,0.8456375838926175
ex_004355,0,0,0,1.0,1.0,1.0,0.5433475187860144,0.7688888888888888
ex_004356,2,0,0,0.0,0.0,0.0,1.0,1.0
ex_004357,0,0,0,0.0,0.0,0.0,0.9820466381262543,0.9898477157360406
ex_004358,0,0,0,0.0,0.0,0.0,0.702338058651784,0.8558352402745997
ex_004359,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004360,2,1,0,1.0,0.5,0.6666666666666666,0.9872277482004734,0.9949494949494949
ex_004361,1,0,0,1.0,1.0,1.0,0.9874835464564958,0.995049504950495
ex_004362,0,0,0,1.0,1.0,1.0,0.974233533531618,0.9894366197183099
ex_004363,1,0,0,0.0,0.0,0.0,0.9731391539824605,0.9893617021276596
ex_004364,0,0,0,1.0,1.0,1.0,0.9644896143618171,0.985981308411215
ex_004365,0,0,0,0.0,0.0,0.0,0.8682728127982468,0.9343065693430657
ex_004366,1,0,0,1.0,1.0,1.0,0.9634510912008568,0.9855769230769231
ex_004367,0,0,0,1.0,1.0,1.0,0.9786759700722572,0.9915611814345991
ex_004368,1,3,0,1.0,1.0,1.0,0.9731851257668999,0.989010989010989
ex_004369,0,0,0,0.0,0.0,0.0,0.9300368877824801,0.9714285714285714
ex_004370,1,0,0,1.0,1.0,1.0,0.6837414379082918,0.8433734939759037
ex_004371,0,0,0,0.0,0.0,0.0,0.9069703499851784,0.9615384615384616
ex_004372,0,0,0,0.0,0.0,0.0,0.710693939529733,0.8566037735849056
ex_004373,1,1,0,0.0,0.0,0.0,0.9796315999802943,0.9919354838709677
ex_004374,0,1,0,1.0,1.0,1.0,0.9751179260405162,0.9897959183673469
ex_004375,2,4,1,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.9365662969670293,0.9745762711864406
ex_004376,0,0,0,1.0,1.0,1.0,0.9317733648764972,0.9700854700854701
ex_004377,0,2,0,1.0,1.0,1.0,0.9683515192414541,0.985239852398524
ex_004378,0,0,0,0.0,0.0,0.0,0.9773217726427009,0.9910313901345291
ex_004379,0,0,0,0.0,0.0,0.0,0.9897008886139643,0.9959183673469387
ex_004380,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004381,0,0,0,0.0,0.0,0.0,0.9806633355859065,0.9919354838709677
ex_004382,0,0,0,0.0,0.0,0.0,0.960321427240239,0.9835390946502057
ex_004383,0,0,0,0.0,0.0,0.0,0.9777259261726056,0.9911894273127754
ex_004384,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004385,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_004386,0,0,0,0.0,0.0,0.0,0.5815205056154906,0.789598108747045
ex_004387,5,1,0,1.0,0.5555555555555556,0.7142857142857143,0.6551456009187453,0.8293577981651375
ex_004388,0,2,0,1.0,1.0,1.0,0.4636156583885425,0.7250608272506083
ex_004389,0,0,0,1.0,1.0,1.0,0.9494412822642895,0.9777777777777777
ex_004390,0,0,0,0.0,0.0,0.0,0.5184328208862335,0.7524752475247525
ex_004391,0,0,0,0.0,0.0,0.0,0.9233171983902709,0.969811320754717
ex_004392,0,0,0,1.0,1.0,1.0,0.8223404694738442,0.9151515151515153
ex_004393,0,0,0,1.0,1.0,1.0,0.9482555148453169,0.9782608695652174
ex_004394,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004395,0,1,0,1.0,1.0,1.0,1.0,1.0
ex_004396,0,2,0,1.0,1.0,1.0,0.9374991564359099,0.975
ex_004397,0,0,0,0.0,0.0,0.0,0.903089736761713,0.9536082474226805
ex_004398,0,0,0,1.0,1.0,1.0,0.9721412832053761,0.9889705882352942
ex_004399,0,0,0,0.0,0.0,0.0,0.9309184215690994,0.9723502304147466
ex_004400,0,0,5,1.0,1.0,1.0,0.9724483444551686,0.9890909090909091
ex_004401,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004402,0,0,0,0.0,0.0,0.0,0.9833035848825603,0.993421052631579
ex_004403,0,0,0,1.0,1.0,1.0,0.9303442841523636,0.9702380952380952
ex_004404,0,0,0,1.0,1.0,1.0,0.8764988603400388,0.9508196721311475
ex_004405,0,1,0,0.0,0.0,0.0,0.6689157030295353,0.8423326133909288
ex_004406,0,0,0,1.0,1.0,1.0,0.9543219574768399,0.9820359281437125
ex_004407,0,0,0,1.0,1.0,1.0,0.9427268146153313,0.9770114942528736
ex_004408,1,0,0,0.0,0.0,0.0,0.8094986235912238,0.9044289044289043
ex_004409,0,0,0,0.0,0.0,0.0,0.9903749935783951,0.9961832061068703
ex_004410,0,0,0,0.0,0.0,0.0,0.9809509089724414,0.9924528301886792
ex_004411,0,3,1,1.0,0.8333333333333334,0.9090909090909091,0.761885369042386,0.8854961832061069
ex_004412,2,1,0,0.0,0.0,0.0,0.9362748647128697,0.9748427672955975
ex_004413,0,1,0,0.0,0.0,0.0,0.6342236611135493,0.816247582205029
ex_004414,1,1,0,0.6666666666666666,0.5,0.5714285714285715,0.7917446699994637,0.9038854805725971
ex_004415,0,0,0,1.0,1.0,1.0,0.8628638428371935,0.9452554744525548
ex_004416,0,0,0,0.0,0.0,0.0,0.867529932739197,0.9336609336609336
ex_004417,1,0,0,1.0,1.0,1.0,0.9772184319311534,0.990990990990991
ex_004418,0,0,0,1.0,1.0,1.0,0.9783995776439258,0.9914529914529915
ex_004419,0,0,0,0.0,0.0,0.0,0.8541610942922346,0.9269406392694064
ex_004420,3,2,0,0.5,0.25,0.3333333333333333,0.4474033562770512,0.7139874739039666
ex_004421,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004422,0,0,0,0.0,0.0,0.0,0.9894842736191451,0.9958333333333333
ex_004423,0,0,0,0.0,0.0,0.0,0.9797142450442935,0.9919678714859438
ex_004424,0,0,0,0.0,0.0,0.0,0.41019894580749994,0.6943765281173594
ex_004425,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004426,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004427,0,0,0,0.0,0.0,0.0,0.9527218300161805,0.9812834224598931
ex_004428,0,1,0,0.75,1.0,0.8571428571428571,0.636724577859645,0.8242424242424242
ex_004429,0,0,0,0.0,0.0,0.0,0.9902625212595506,0.9961389961389961
ex_004430,0,1,0,0.0,0.0,0.0,0.9168959245682624,0.9613899613899614
ex_004431,1,1,0,0.5,0.5,0.5,0.745379981241676,0.8737201365187713
ex_004432,0,0,0,0.0,0.0,0.0,0.8250152708572842,0.9130434782608696
ex_004433,0,0,0,1.0,1.0,1.0,0.9906973428121923,0.996309963099631
ex_004434,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004435,0,1,0,1.0,1.0,1.0,0.5933218953357791,0.7956521739130434
ex_004436,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004437,0,0,0,1.0,1.0,1.0,0.9316079142893389,0.972318339100346
ex_004438,0,0,0,0.0,0.0,0.0,0.9522252354317051,0.9806763285024155
ex_004439,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004440,0,0,0,0.0,0.0,0.0,0.9354590619897014,0.9736842105263158
ex_004441,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004442,0,0,0,0.0,0.0,0.0,0.9467432107443141,0.978494623655914
ex_004443,0,0,0,1.0,1.0,1.0,0.9508103887266742,0.979757085020243
ex_004444,0,0,0,0.0,0.0,0.0,0.5686035156443802,0.7830423940149626
ex_004445,0,0,0,0.0,0.0,0.0,0.741123620347022,0.8733153638814016
ex_004446,4,3,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9371317201746824,0.9740740740740741
ex_004447,0,0,0,1.0,1.0,1.0,0.5304781366400322,0.7621359223300971
ex_004448,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004449,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004450,0,0,0,0.0,0.0,0.0,0.8516141233110643,0.9256594724220625
ex_004451,2,0,0,1.0,0.6666666666666666,0.8,0.6524802482396764,0.8246445497630331
ex_004452,0,0,0,0.0,0.0,0.0,0.3661964445676011,0.6685393258426967
ex_004453,1,0,0,1.0,1.0,1.0,0.08019728598883734,0.4444444444444445
ex_004454,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004455,0,0,0,0.0,0.0,0.0,0.4554288327783575,0.7206266318537858
ex_004456,0,0,0,0.0,0.0,0.0,0.9890225062428615,0.9956521739130435
ex_004457,0,3,0,1.0,1.0,1.0,0.8421870788595932,0.9242424242424243
ex_004458,0,0,0,0.0,0.0,0.0,0.7491635469348766,0.8789808917197451
ex_004459,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004460,0,1,0,1.0,1.0,1.0,0.8969082306575716,0.9566929133858267
ex_004461,1,3,0,0.4,0.6666666666666666,0.5,0.8143214576113146,0.9250936329588015
ex_004462,0,0,0,1.0,0.5,0.6666666666666666,0.2338966157100205,0.5817174515235457
ex_004463,0,0,0,1.0,1.0,1.0,0.9927454047334201,0.9958847736625515
ex_004464,0,0,0,1.0,1.0,1.0,0.9874835464564958,0.995049504950495
ex_004465,0,0,0,0.0,0.0,0.0,0.9877292991777079,0.9951456310679612
ex_004466,0,0,0,0.0,0.0,0.0,0.7192505912273573,0.8585365853658536
ex_004467,1,0,0,1.0,1.0,1.0,0.9651497777748462,0.9862385321100917
ex_004468,0,0,0,0.0,0.0,0.0,0.9747660706708916,0.99
ex_004469,1,0,0,0.0,0.0,0.0,0.98518384179293,0.9941520467836257
ex_004470,0,0,0,0.0,0.0,0.0,0.9819030643313298,0.9915611814345991
ex_004471,1,0,0,0.0,0.0,0.0,0.9764678040238909,0.9906976744186047
ex_004472,1,3,4,1.0,0.8,0.888888888888889,0.9156484623734336,0.9660377358490566
ex_004473,3,1,0,0.6666666666666666,0.5,0.5714285714285715,0.9427043096853032,0.9769585253456222
ex_004474,0,0,0,1.0,1.0,1.0,0.9816500610448441,0.9927272727272727
ex_004475,0,0,0,0.0,0.0,0.0,0.9789453779159841,0.9916666666666667
ex_004476,0,0,0,1.0,1.0,1.0,0.9885183195908568,0.9954545454545455
ex_004477,0,0,0,0.0,0.0,0.0,0.25328859982905777,0.5953002610966057
ex_004478,2,1,0,0.0,0.0,0.0,0.8040764818769501,0.9227642276422763
ex_004479,0,0,0,0.0,0.0,0.0,0.9896582825338524,0.9959016393442623
ex_004480,4,1,0,1.0,0.25,0.4,0.8961935950922847,0.9592592592592593
ex_004481,4,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5463239685231256,0.768079800498753
ex_004482,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004483,0,1,0,1.0,1.0,1.0,0.9225847586644627,0.965
ex_004484,0,0,0,1.0,1.0,1.0,0.9762441660584775,0.9906103286384976
ex_004485,0,0,0,0.0,0.0,0.0,0.9888262404605161,0.995575221238938
ex_004486,2,0,0,0.0,0.0,0.0,0.6746775821427257,0.83668903803132
ex_004487,0,0,0,1.0,1.0,1.0,0.924760668785069,0.9703703703703703
ex_004488,5,2,0,0.0,0.0,0.0,0.9136305091704141,0.9635627530364372
ex_004489,0,1,0,1.0,1.0,1.0,0.9651027752302677,0.983739837398374
ex_004490,0,0,0,1.0,1.0,1.0,0.9476246558178483,0.9793388429752066
ex_004491,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004492,1,0,0,0.0,0.0,0.0,0.6077349849660013,0.8009049773755657
ex_004493,2,1,0,0.75,0.75,0.75,0.957253612573951,0.9831223628691983
ex_004494,1,0,0,1.0,0.9375,0.967741935483871,0.9828462679687724,0.9931972789115646
ex_004495,0,0,0,1.0,1.0,1.0,0.9831246975509678,0.9921259842519685
ex_004496,0,0,0,0.0,0.0,0.0,0.9617741541036259,0.9849246231155779
ex_004497,1,0,0,1.0,1.0,1.0,0.9629087067827793,0.9853658536585366
ex_004498,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004499,0,0,0,0.0,0.0,0.0,0.9892119959406719,0.9957264957264957
ex_004500,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_004501,0,0,0,0.0,0.0,0.0,0.7669174178236716,0.8856548856548857
ex_004502,0,0,0,0.0,0.0,0.0,0.6898572671005496,0.8461538461538461
ex_004503,4,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9638039513592088,0.9857142857142858
ex_004504,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004505,0,0,0,0.0,0.0,0.0,0.7984140536624577,0.9051383399209486
ex_004506,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004507,2,2,0,0.5,0.5,0.5,0.9180324935278293,0.9673469387755103
ex_004508,1,0,0,0.0,0.0,0.0,0.6247741595351468,0.8106904231625834
ex_004509,0,0,0,0.0,0.0,0.0,0.6014854495567366,0.8010610079575597
ex_004510,0,1,0,0.0,0.0,0.0,0.9500674254449917,0.9802631578947368
ex_004511,1,0,0,0.0,0.0,0.0,0.9595031085636853,0.9840425531914894
ex_004512,0,0,0,0.0,0.0,0.0,0.966151367803993,0.9855072463768116
ex_004513,1,4,0,0.8571428571428571,0.75,0.7999999999999999,0.9596679104229834,0.9840637450199203
ex_004514,0,0,0,0.0,0.0,0.0,0.9770136131071171,0.9904306220095693
ex_004515,0,0,0,1.0,0.6666666666666666,0.8,0.7312355732915834,0.8665377176015474
ex_004516,0,0,0,0.0,0.0,0.0,0.8168588599126418,0.9101449275362318
ex_004517,0,0,0,1.0,0.3333333333333333,0.5,0.6279473660745263,0.81524926686217
ex_004518,3,0,0,0.0,0.0,0.0,0.6724946428210409,0.8344594594594594
ex_004519,0,1,0,1.0,1.0,1.0,0.983946925861381,0.9936708860759493
ex_004520,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_004521,0,1,0,1.0,1.0,1.0,0.8954075942350559,0.9508670520231214
